,FRYC2Y10 Index,FRYC1030 Index,DEYC2Y10 Index,DEYC2Y30 Index
2010-01-01,236.183,66.6,205.522,278.045
2010-01-04,236.227,63.8,204.431,273.238
2010-01-05,239.713,65.6,208.667,279.742
2010-01-06,240.834,67.0,208.74,282.092
2010-01-07,241.749,68.3,210.59,284.299
2010-01-08,242.551,68.7,214.022,286.705
2010-01-11,242.833,70.8,212.25,287.779
2010-01-12,241.637,70.5,210.308,286.527
2010-01-13,243.695,71.7,210.499,288.864
2010-01-14,246.859,69.1,211.903,288.986
2010-01-15,246.852,69.3,212.706,289.304
2010-01-18,244.308,69.5,210.638,287.766
2010-01-19,242.326,69.7,209.93,286.347
2010-01-20,242.853,72.9,208.964,288.352
2010-01-21,242.146,74.0,208.747,288.902
2010-01-22,225.664,72.8,210.334,289.57
2010-01-25,225.135,73.9,210.641,289.976
2010-01-26,223.64,73.6,208.793,286.797
2010-01-27,223.828,70.6,206.991,282.844
2010-01-28,226.354,68.8,208.143,282.953
2010-01-29,226.425,66.7,207.722,280.668
2010-02-01,224.925,67.6,206.401,279.701
2010-02-02,225.468,68.0,206.807,280.117
2010-02-03,227.229,68.4,208.637,282.818
2010-02-04,228.715,68.4,209.845,285.318
2010-02-05,240.312,56.0,213.149,285.666
2010-02-08,241.203,53.1,214.885,283.984
2010-02-09,241.433,51.9,211.61,283.285
2010-02-10,239.156,58.3,215.611,287.219
2010-02-11,240.413,59.0,218.563,288.597
2010-02-12,243.606,61.5,220.886,293.362
2010-02-15,245.957,61.1,223.106,296.394
2010-02-16,246.396,62.4,223.362,298.227
2010-02-17,246.371,63.2,213.277,288.589
2010-02-18,247.675,64.2,217.493,291.717
2010-02-19,249.939,62.8,219.921,292.395
2010-02-22,225.315,64.9,219.838,293.06
2010-02-23,222.39,64.6,215.947,289.332
2010-02-24,221.594,64.5,214.972,288.613
2010-02-25,225.325,65.3,216.692,291.863
2010-02-26,224.895,63.6,214.571,289.09
2010-03-01,226.939,65.9,216.194,293.025
2010-03-02,227.133,65.3,216.765,293.107
2010-03-03,227.26,66.1,216.631,293.967
2010-03-04,226.61,66.3,214.606,292.622
2010-03-05,226.15,66.6,215.646,292.616
2010-03-08,227.23,67.0,216.551,293.947
2010-03-09,226.836,69.4,214.778,294.583
2010-03-10,225.654,69.0,214.357,293.568
2010-03-11,225.855,66.6,214.044,292.268
2010-03-12,223.313,65.3,211.725,288.338
2010-03-15,223.887,66.7,212.168,289.591
2010-03-16,223.963,67.5,212.988,290.16
2010-03-17,226.711,68.8,213.994,292.904
2010-03-18,226.692,68.5,213.428,292.256
2010-03-19,224.104,68.5,210.59,289.511
2010-03-22,224.603,67.1,209.432,288.255
2010-03-23,224.436,67.1,209.605,287.458
2010-03-24,227.454,64.5,210.622,287.209
2010-03-25,231.929,61.0,215.62,289.353
2010-03-26,232.559,62.6,215.019,289.961
2010-03-29,232.518,62.2,215.247,289.606
2010-03-30,231.105,63.8,214.025,288.225
2010-03-31,230.764,60.2,213.461,286.712
2010-04-01,229.309,58.4,213.627,283.859
2010-04-02,228.785,58.7,213.305,283.363
2010-04-05,228.621,58.7,213.641,283.493
2010-04-06,232.626,55.9,216.436,285.774
2010-04-07,233.508,57.9,216.553,287.18
2010-04-08,233.776,58.8,217.873,288.822
2010-04-09,232.972,61.0,219.745,290.874
2010-04-12,230.759,61.9,218.406,290.801
2010-04-13,230.372,62.1,217.417,290.257
2010-04-14,231.055,62.8,218.46,292.465
2010-04-15,231.275,62.9,219.283,293.377
2010-04-16,231.705,66.0,219.504,296.413
2010-04-19,232.543,65.0,220.361,296.368
2010-04-20,232.48,65.2,220.543,295.189
2010-04-21,233.585,65.9,220.322,296.743
2010-04-22,233.67,63.3,218.679,293.09
2010-04-23,229.797,64.0,215.934,289.383
2010-04-26,232.075,63.5,216.735,289.928
2010-04-27,230.669,64.0,213.419,282.068
2010-04-28,235.689,58.2,224.409,289.471
2010-04-29,238.174,58.6,226.408,291.671
2010-04-30,237.071,60.7,224.512,292.219
2010-05-03,236.744,61.3,225.168,292.223
2010-05-04,238.555,63.0,223.549,292.432
2010-05-05,240.967,64.9,225.688,295.121
2010-05-06,246.085,66.6,227.554,300.067
2010-05-07,244.392,68.7,226.469,298.914
2010-05-10,247.442,74.5,235.259,311.55
2010-05-11,246.84,79.7,235.88,317.564
2010-05-12,246.523,80.0,230.243,311.093
2010-05-13,247.999,80.0,233.624,312.946
2010-05-14,244.524,78.4,230.451,308.419
2010-05-17,242.617,78.9,229.795,307.23
2010-05-18,238.363,80.7,227.06,304.435
2010-05-19,236.135,82.3,225.733,304.197
2010-05-20,232.07,82.1,220.347,296.72
2010-05-21,222.277,76.9,215.469,287.652
2010-05-24,222.411,76.9,214.017,286.671
2010-05-25,219.902,75.0,210.576,282.851
2010-05-26,222.937,74.3,214.555,286.252
2010-05-27,222.665,74.7,216.496,287.897
2010-05-28,222.308,73.5,216.364,286.651
2010-05-31,220.677,73.3,214.578,284.766
2010-06-01,225.473,71.2,217.64,285.505
2010-06-02,226.342,72.0,215.546,284.419
2010-06-03,229.249,72.8,217.562,287.809
2010-06-04,225.255,72.8,210.785,284.093
2010-06-07,223.928,74.1,208.027,282.57
2010-06-08,227.348,72.0,205.711,279.499
2010-06-09,230.378,73.6,208.326,279.65
2010-06-10,231.342,68.9,209.754,280.919
2010-06-11,229.687,69.0,210.2,282.107
2010-06-14,230.523,68.8,214.361,286.803
2010-06-15,230.693,68.9,216.478,288.596
2010-06-16,231.227,67.8,217.375,290.592
2010-06-17,227.36,67.8,214.287,288.103
2010-06-18,224.538,65.6,214.835,285.652
2010-06-21,221.313,65.8,213.364,284.374
2010-06-22,219.409,65.8,211.166,281.782
2010-06-23,217.584,67.6,206.099,278.743
2010-06-24,220.291,69.9,206.661,280.476
2010-06-25,218.674,69.3,204.272,278.559
2010-06-28,218.231,65.5,202.285,274.794
2010-06-29,216.214,66.3,201.072,274.598
2010-06-30,213.865,64.6,197.767,268.782
2010-07-01,205.249,65.7,188.891,257.696
2010-07-02,206.311,68.6,191.699,261.489
2010-07-05,207.122,67.5,191.814,262.386
2010-07-06,210.836,65.9,194.069,264.413
2010-07-07,208.693,64.9,192.574,262.286
2010-07-08,205.512,62.9,190.737,258.341
2010-07-09,199.303,62.3,186.557,253.219
2010-07-12,201.001,61.7,189.415,257.094
2010-07-13,203.118,61.1,191.33,257.852
2010-07-14,200.679,61.5,188.75,256.398
2010-07-15,200.087,60.2,186.816,254.035
2010-07-16,199.437,62.0,182.982,252.929
2010-07-19,199.564,62.7,182.649,252.207
2010-07-20,201.681,64.0,186.109,255.672
2010-07-21,206.476,65.8,191.179,260.934
2010-07-22,210.694,66.6,196.157,264.635
2010-07-23,210.469,65.3,195.773,263.184
2010-07-26,206.711,66.9,193.005,259.366
2010-07-27,202.75,66.9,189.409,255.53
2010-07-28,202.468,69.9,189.88,259.176
2010-07-29,199.362,71.6,188.412,260.083
2010-07-30,197.825,70.0,188.489,258.61
2010-08-02,200.344,70.0,191.178,261.109
2010-08-03,196.546,70.7,188.18,260.396
2010-08-04,194.2,68.1,186.914,256.075
2010-08-05,188.99,67.4,181.623,249.511
2010-08-06,184.844,68.2,177.231,246.079
2010-08-09,188.501,69.8,180.485,251.112
2010-08-10,192.897,69.1,183.202,255.497
2010-08-11,189.793,71.2,173.784,247.987
2010-08-12,193.265,71.1,175.83,249.992
2010-08-13,194.483,70.6,173.724,249.135
2010-08-16,188.662,67.8,168.54,239.515
2010-08-17,189.391,63.6,169.532,235.408
2010-08-18,187.587,64.5,169.461,233.366
2010-08-19,185.422,67.2,165.405,230.996
2010-08-20,187.503,61.7,166.106,228.215
2010-08-23,189.73,61.3,167.866,229.714
2010-08-24,183.639,60.0,159.474,219.05
2010-08-25,181.483,55.3,155.811,209.77
2010-08-26,179.931,51.3,154.913,204.933
2010-08-27,182.197,50.1,156.665,205.181
2010-08-30,178.804,54.6,153.022,205.023
2010-08-31,179.863,55.8,152.603,205.468
2010-09-01,187.308,59.3,160.824,216.144
2010-09-02,187.921,63.8,166.897,224.775
2010-09-03,191.244,65.0,171.236,232.046
2010-09-06,188.73,64.4,170.365,232.24
2010-09-07,186.512,61.0,168.152,227.169
2010-09-08,184.149,61.8,166.719,224.218
2010-09-09,180.651,58.1,163.564,219.059
2010-09-10,182.996,59.4,166.408,224.059
2010-09-13,183.685,61.0,168.232,227.923
2010-09-14,182.662,58.8,165.065,224.373
2010-09-15,184.707,61.4,165.248,227.807
2010-09-16,189.089,62.1,166.779,231.124
2010-09-17,186.535,60.5,165.28,227.366
2010-09-20,188.277,59.6,166.006,226.422
2010-09-21,187.547,58.6,165.674,224.797
2010-09-22,182.442,62.0,159.954,220.998
2010-09-23,182.457,63.5,159.052,221.516
2010-09-24,183.836,66.3,161.314,225.112
2010-09-27,177.675,66.9,154.78,218.214
2010-09-28,174.925,66.5,151.226,213.493
2010-09-29,171.309,64.4,145.502,207.612
2010-09-30,169.245,61.3,144.404,203.441
2010-10-01,166.933,60.5,143.274,200.803
2010-10-04,167.573,59.6,142.205,199.601
2010-10-05,171.136,61.4,147.65,205.766
2010-10-06,167.772,63.0,145.278,204.6
2010-10-07,170.094,62.2,146.013,205.652
2010-10-08,174.985,58.0,146.754,207.033
2010-10-11,177.99,58.8,147.88,208.497
2010-10-12,178.004,57.9,146.702,206.464
2010-10-13,181.157,59.2,149.946,210.996
2010-10-14,180.835,60.4,149.775,211.771
2010-10-15,184.84,60.2,155.652,217.478
2010-10-18,178.07,58.6,149.954,209.851
2010-10-19,179.007,56.7,151.653,210.781
2010-10-20,176.399,50.5,148.207,202.935
2010-10-21,177.468,49.0,148.867,201.358
2010-10-22,175.359,46.6,147.066,197.553
2010-10-25,175.025,48.5,148.694,199.457
2010-10-26,174.831,46.1,149.562,197.086
2010-10-27,179.019,47.4,154.497,202.227
2010-10-28,177.299,47.2,153.486,200.199
2010-10-29,177.599,46.6,152.879,200.742
2010-11-01,175.202,44.8,150.281,196.385
2010-11-02,173.328,41.7,147.896,191.343
2010-11-03,170.515,41.3,145.595,188.35
2010-11-04,173.941,47.4,147.116,198.29
2010-11-05,177.401,46.1,150.252,199.877
2010-11-08,174.935,47.3,146.764,198.797
2010-11-09,175.224,46.4,147.871,200.032
2010-11-10,179.077,44.2,147.104,196.77
2010-11-11,180.981,46.3,149.018,200.968
2010-11-12,180.883,47.1,148.768,198.664
2010-11-15,182.105,49.2,152.093,202.948
2010-11-16,187.501,49.4,156.468,208.608
2010-11-17,187.467,48.7,155.491,206.551
2010-11-18,191.342,48.7,159.625,210.406
2010-11-19,189.952,48.5,159.589,209.407
2010-11-22,191.717,49.9,161.405,212.336
2010-11-23,195.524,46.1,162.269,213.206
2010-11-24,200.975,46.9,174.483,220.343
2010-11-25,205.08,46.9,175.279,223.842
2010-11-26,207.089,47.0,180.598,227.572
2010-11-29,214.338,45.2,184.391,231.259
2010-11-30,209.44,44.0,181.392,225.069
2010-12-01,218.472,45.6,190.695,235.3
2010-12-02,223.972,47.6,195.416,238.441
2010-12-03,229.264,53.0,199.933,248.666
2010-12-06,231.695,53.3,204.338,252.259
2010-12-07,233.803,55.1,207.862,255.11
2010-12-08,231.333,52.3,201.596,247.135
2010-12-09,221.34,48.3,192.728,235.86
2010-12-10,215.891,48.3,187.676,229.637
2010-12-13,220.074,50.5,191.386,236.506
2010-12-14,222.037,54.5,194.22,241.768
2010-12-15,225.661,52.3,196.418,243.49
2010-12-16,227.676,51.7,198.76,245.537
2010-12-17,226.531,53.0,197.099,244.047
2010-12-20,221.368,53.2,193.426,238.027
2010-12-21,222.259,54.6,195.063,239.697
2010-12-22,226.989,54.7,199.862,244.675
2010-12-23,232.344,54.4,203.605,249.354
2010-12-24,232.072,54.3,203.974,248.935
2010-12-27,236.361,54.5,208.452,252.732
2010-12-28,236.383,53.0,208.512,252.001
2010-12-29,243.414,51.8,212.942,258.009
2010-12-30,240.213,51.8,209.563,253.976
2010-12-31,240.221,51.9,209.927,255.058
2011-01-03,242.001,49.4,209.737,253.878
2011-01-04,235.544,52.9,206.661,252.034
2011-01-05,236.636,54.5,203.087,250.771
2011-01-06,238.603,54.5,201.781,252.435
2011-01-07,228.221,54.2,200.244,251.339
2011-01-10,228.087,56.2,200.868,252.306
2011-01-11,229.923,56.1,203.065,252.25
2011-01-12,230.9,57.2,207.018,254.145
2011-01-13,221.572,51.2,195.584,239.129
2011-01-14,211.804,49.6,187.703,230.306
2011-01-17,213.713,48.6,189.961,231.918
2011-01-18,213.925,46.7,191.577,230.436
2011-01-19,214.458,49.5,194.574,235.48
2011-01-20,211.852,49.3,191.142,232.122
2011-01-21,207.196,48.0,188.681,227.944
2011-01-24,207.263,46.9,189.49,229.716
2011-01-25,205.034,49.95,187.7,230.191
2011-01-26,205.024,49.55,186.618,229.519
2011-01-27,203.464,48.35,183.948,226.087
2011-01-28,199.711,46.35,178.47,220.303
2011-01-31,199.186,47.0,178.528,220.608
2011-02-01,203.715,49.55,181.339,224.585
2011-02-02,201.175,47.5,177.477,219.739
2011-02-03,210.841,47.75,186.298,229.034
2011-02-04,205.706,48.15,182.398,224.589
2011-02-07,210.798,48.25,189.027,231.927
2011-02-08,204.603,50.15,181.932,226.514
2011-02-09,205.741,51.4,184.982,229.492
2011-02-10,204.882,51.15,185.213,229.919
2011-02-11,207.321,49.8,188.692,232.934
2011-02-14,207.861,50.05,189.901,234.774
2011-02-15,206.549,48.8,187.358,231.801
2011-02-16,204.347,50.2,185.788,230.463
2011-02-17,207.009,50.55,186.224,232.008
2011-02-18,207.067,51.15,185.629,229.675
2011-02-21,201.999,51.6,180.61,224.938
2011-02-22,193.864,51.0,172.182,215.548
2011-02-23,191.0,49.85,159.755,201.691
2011-02-24,191.583,50.75,160.273,202.654
2011-02-25,192.931,49.4,161.35,202.859
2011-02-28,197.46,48.75,165.798,206.939
2011-03-01,198.108,47.8,165.518,206.746
2011-03-02,199.185,48.15,165.752,207.17
2011-03-03,188.293,45.75,155.172,193.817
2011-03-04,184.255,46.7,151.121,190.8
2011-03-07,183.671,46.7,152.322,192.75
2011-03-08,188.368,47.75,156.313,198.516
2011-03-09,189.223,46.65,155.893,196.95
2011-03-10,187.963,46.65,155.242,196.072
2011-03-11,187.942,45.95,156.524,195.716
2011-03-14,189.735,47.35,158.994,198.68
2011-03-15,190.878,48.2,161.214,201.686
2011-03-16,191.912,49.55,161.898,204.705
2011-03-17,191.125,51.5,160.18,206.104
2011-03-18,186.353,53.3,155.806,202.741
2011-03-21,181.361,52.8,150.428,196.291
2011-03-22,187.919,52.1,155.637,201.068
2011-03-23,188.117,52.35,154.786,200.571
2011-03-24,189.226,53.2,156.643,204.594
2011-03-25,187.774,54.0,154.854,202.276
2011-03-28,187.685,54.6,155.684,202.822
2011-03-29,187.774,52.3,155.836,201.836
2011-03-30,191.223,50.05,158.275,203.145
2011-03-31,189.766,47.85,156.543,200.704
2011-04-01,188.833,49.2,155.419,200.184
2011-04-04,189.233,48.85,156.08,200.837
2011-04-05,188.561,49.4,155.725,201.215
2011-04-06,192.299,51.4,159.435,206.32
2011-04-07,190.46,54.25,159.586,207.564
2011-04-08,188.316,52.6,157.694,205.378
2011-04-11,188.103,53.25,158.061,205.531
2011-04-12,189.387,54.3,158.962,207.373
2011-04-13,187.944,52.35,157.432,203.939
2011-04-14,187.93,51.85,156.188,202.196
2011-04-15,183.745,51.35,153.502,199.866
2011-04-18,183.169,52.25,151.284,200.407
2011-04-19,178.548,53.0,147.978,195.874
2011-04-20,178.772,52.65,147.734,196.036
2011-04-21,183.096,54.0,150.519,200.595
2011-04-22,183.075,54.05,150.567,200.643
2011-04-25,183.075,54.05,150.567,200.643
2011-04-26,185.064,53.75,151.868,202.15
2011-04-27,183.142,53.4,148.652,197.757
2011-04-28,180.194,54.1,149.376,195.288
2011-04-29,178.592,52.15,147.134,192.449
2011-05-02,175.035,52.3,143.976,188.537
2011-05-03,171.714,53.85,140.31,185.497
2011-05-04,172.007,54.85,139.034,185.105
2011-05-05,179.072,57.8,145.694,194.794
2011-05-06,173.237,57.45,141.17,189.362
2011-05-09,173.303,58.15,140.602,189.841
2011-05-10,173.581,58.5,141.64,190.391
2011-05-11,173.554,60.1,132.857,182.012
2011-05-12,172.57,60.55,133.849,183.449
2011-05-13,168.692,60.65,130.201,180.253
2011-05-16,169.863,62.2,131.089,182.475
2011-05-17,169.734,61.05,130.315,181.243
2011-05-18,169.14,60.35,129.49,180.199
2011-05-19,169.603,58.8,128.34,179.069
2011-05-20,142.491,58.8,128.886,180.38
2011-05-23,144.857,58.65,132.399,183.891
2011-05-24,148.938,59.75,136.4,187.117
2011-05-25,151.451,61.2,139.096,190.695
2011-05-26,152.285,61.7,138.568,190.748
2011-05-27,155.277,60.45,142.508,194.103
2011-05-30,153.414,59.85,139.38,190.773
2011-05-31,156.184,59.4,141.747,192.83
2011-06-01,150.221,62.7,137.884,190.277
2011-06-02,147.38,64.6,135.303,188.246
2011-06-03,146.17,64.7,136.941,188.288
2011-06-06,146.181,63.6,136.109,188.047
2011-06-07,148.086,64.1,139.212,191.1
2011-06-08,151.768,61.55,139.368,192.312
2011-06-09,153.726,62.65,141.861,195.667
2011-06-10,155.622,62.95,142.602,198.2
2011-06-13,154.523,63.75,142.21,197.87
2011-06-14,155.462,65.95,142.465,199.289
2011-06-15,158.348,68.05,145.279,204.632
2011-06-16,161.501,69.15,147.516,210.015
2011-06-17,160.044,69.85,144.807,206.726
2011-06-20,159.329,70.9,144.348,209.588
2011-06-21,160.766,72.4,144.837,212.788
2011-06-22,162.133,75.35,146.41,217.426
2011-06-23,167.317,72.4,149.703,219.552
2011-06-24,165.291,73.5,148.113,219.72
2011-06-27,166.512,74.55,150.819,223.558
2011-06-28,162.504,77.15,146.582,219.049
2011-06-29,162.798,77.7,143.216,216.013
2011-06-30,160.0,78.55,141.995,215.732
2011-07-01,157.094,73.45,138.567,207.582
2011-07-04,154.948,71.5,135.441,202.917
2011-07-05,157.697,70.0,136.987,202.383
2011-07-06,168.397,56.95,135.471,200.669
2011-07-07,170.931,57.0,139.92,204.372
2011-07-08,172.459,54.25,137.828,203.847
2011-07-11,177.221,49.65,141.556,207.103
2011-07-12,178.638,50.9,142.616,207.621
2011-07-13,184.635,54.05,147.24,215.162
2011-07-14,188.463,58.8,150.207,219.67
2011-07-15,185.232,57.4,148.293,216.643
2011-07-18,180.885,53.9,145.679,213.048
2011-07-19,177.28,58.0,143.854,214.017
2011-07-20,179.014,61.1,146.807,218.188
2011-07-21,177.344,62.3,145.878,217.7
2011-07-22,175.974,58.95,144.385,215.891
2011-07-25,176.186,59.65,143.618,217.467
2011-07-26,172.914,58.1,140.533,212.083
2011-07-27,171.609,57.8,139.146,209.977
2011-07-28,173.61,57.2,139.625,212.372
2011-07-29,173.03,57.0,137.871,211.82
2011-08-01,172.805,63.7,135.851,213.019
2011-08-02,174.875,59.1,135.266,211.041
2011-08-03,178.724,56.15,135.737,209.7
2011-08-04,194.112,55.2,145.923,222.363
2011-08-05,202.923,55.6,158.499,231.874
2011-08-08,201.084,55.85,154.245,231.836
2011-08-09,203.729,60.1,159.169,234.889
2011-08-10,207.481,66.35,162.205,243.543
2011-08-11,202.853,70.45,165.863,246.561
2011-08-12,198.638,74.1,164.62,246.141
2011-08-15,195.257,78.75,161.536,246.157
2011-08-16,192.522,79.45,158.961,246.296
2011-08-17,187.038,83.45,,
2011-08-18,183.555,81.65,149.875,239.01
2011-08-19,181.68,77.3,146.171,229.425
2011-08-22,182.566,74.5,147.61,229.989
2011-08-23,180.909,75.5,146.604,229.903
2011-08-24,179.763,77.1,,230.49
2011-08-25,187.74,75.4,154.042,237.532
2011-08-26,179.872,76.85,150.738,233.796
2011-08-29,178.384,77.55,148.783,232.07
2011-08-30,180.999,79.9,149.845,234.51
2011-08-31,182.278,80.85,150.304,236.261
2011-09-01,181.952,82.85,150.437,238.605
2011-09-02,178.084,87.9,149.109,241.789
2011-09-05,175.269,89.5,142.399,239.72
2011-09-06,174.638,89.2,141.491,240.239
2011-09-07,176.597,88.2,142.286,236.901
2011-09-08,174.749,91.05,143.347,238.058
2011-09-09,167.869,92.35,138.385,234.268
2011-09-12,161.864,87.4,131.006,224.041
2011-09-13,158.351,83.65,129.406,217.644
2011-09-14,158.509,85.0,131.8,219.243
2011-09-15,161.04,85.35,132.86,221.909
2011-09-16,161.026,83.35,135.442,219.27
2011-09-19,157.591,82.7,133.673,217.264
2011-09-20,155.7,84.25,132.909,216.247
2011-09-21,157.694,82.9,132.99,215.583
2011-09-22,149.917,80.8,127.515,206.045
2011-09-23,155.689,77.9,135.581,209.318
2011-09-26,157.193,78.65,137.824,209.866
2011-09-27,163.306,77.55,143.085,216.864
2011-09-28,162.754,80.5,141.826,216.447
2011-09-29,163.437,81.9,140.881,214.321
2011-09-30,158.012,81.3,133.819,209.2
2011-10-03,158.137,79.2,132.239,207.37
2011-10-04,155.006,80.35,126.968,204.578
2011-10-05,165.386,80.3,134.4,212.034
2011-10-06,164.706,81.1,133.314,211.259
2011-10-07,168.871,81.35,140.167,215.433
2011-10-10,176.253,76.65,143.404,215.139
2011-10-11,179.448,76.65,144.002,215.763
2011-10-12,184.539,79.55,148.592,222.55
2011-10-13,186.221,77.75,148.399,222.782
2011-10-14,192.155,75.0,153.751,227.233
2011-10-17,186.693,75.25,151.937,225.664
2011-10-18,184.942,73.7,143.167,217.944
2011-10-19,188.158,72.65,144.098,219.493
2011-10-20,183.086,72.0,140.965,215.26
2011-10-21,188.605,73.85,144.533,215.606
2011-10-24,194.975,75.85,146.387,218.41
2011-10-25,201.992,75.35,149.569,220.93
2011-10-26,200.019,73.45,152.048,223.672
2011-10-27,197.126,76.7,154.968,227.915
2011-10-28,203.459,76.55,157.484,231.038
2011-10-31,199.155,76.5,148.773,224.646
2011-11-01,190.82,77.3,135.787,216.815
2011-11-02,201.467,75.3,140.452,222.588
2011-11-03,210.157,80.85,150.952,231.727
2011-11-04,200.312,83.3,142.097,222.915
2011-11-07,199.754,85.35,140.473,221.444
2011-11-08,199.869,81.7,140.475,219.77
2011-11-09,190.161,76.15,136.836,211.273
2011-11-10,189.668,74.65,140.419,214.385
2011-11-11,192.731,81.25,148.723,219.451
2011-11-14,193.122,80.9,147.273,217.274
2011-11-15,192.138,79.1,147.684,217.09
2011-11-16,192.072,70.2,,
2011-11-17,188.84,71.1,144.91,211.69
2011-11-18,186.703,69.3,150.242,214.71
2011-11-21,186.1,64.6,150.954,216.236
2011-11-22,185.999,60.2,153.556,222.067
2011-11-23,187.311,54.85,,230.119
2011-11-24,188.02,55.6,172.404,232.819
2011-11-25,184.935,58.6,180.361,236.363
2011-11-28,198.497,57.35,185.371,244.369
2011-11-29,199.949,55.95,189.646,250.279
2011-11-30,213.705,61.4,194.554,257.854
2011-12-01,202.102,76.95,187.851,249.788
2011-12-02,207.802,68.2,183.274,243.131
2011-12-05,209.376,73.95,186.416,240.025
2011-12-06,216.725,67.1,184.926,237.333
2011-12-07,217.955,63.5,179.267,230.413
2011-12-08,224.704,54.8,172.78,229.631
2011-12-09,225.139,51.65,183.015,234.999
2011-12-12,230.961,46.5,177.116,227.394
2011-12-13,227.206,42.25,175.542,223.254
2011-12-14,219.166,36.3,164.715,210.088
2011-12-15,221.48,40.6,169.059,216.964
2011-12-16,220.053,48.5,163.309,215.391
2011-12-19,217.548,49.65,167.278,218.295
2011-12-20,220.574,57.25,174.34,225.184
2011-12-21,221.104,53.65,170.298,223.624
2011-12-22,216.539,57.65,171.676,223.879
2011-12-23,217.345,62.1,173.637,225.369
2011-12-26,217.344,62.1,173.637,225.369
2011-12-27,220.766,58.9,175.462,226.177
2011-12-28,225.414,55.4,172.618,223.564
2011-12-29,233.616,52.1,168.317,221.632
2011-12-30,239.927,51.7,168.608,222.551
2012-01-02,242.282,54.15,170.385,224.914
2012-01-03,245.598,57.8,171.023,228.769
2012-01-04,245.579,62.55,174.36,231.968
2012-01-05,241.492,62.0,169.013,225.994
2012-01-06,239.37,61.6,168.841,227.848
2012-01-09,236.086,64.1,170.347,230.86
2012-01-10,235.889,65.1,171.388,230.365
2012-01-11,241.369,69.35,167.537,228.705
2012-01-12,241.953,68.35,167.288,227.316
2012-01-13,240.063,66.9,161.219,219.737
2012-01-16,239.979,68.2,161.822,221.118
2012-01-17,243.029,65.5,160.956,222.937
2012-01-18,240.92,70.7,158.297,222.425
2012-01-19,234.284,71.4,164.672,227.08
2012-01-20,231.154,71.2,172.202,233.732
2012-01-23,235.462,69.45,177.264,240.93
2012-01-24,238.403,71.55,177.475,241.614
2012-01-25,240.778,73.35,175.206,238.973
2012-01-26,238.021,78.25,169.417,236.495
2012-01-27,228.097,76.5,166.81,234.855
2012-01-30,224.793,76.65,161.909,228.838
2012-01-31,229.201,72.4,163.01,228.902
2012-02-01,229.512,71.7,167.339,229.103
2012-02-02,228.731,75.85,164.661,228.054
2012-02-03,233.596,75.9,172.983,234.512
2012-02-06,231.377,74.25,170.904,231.486
2012-02-07,232.396,76.0,174.185,235.089
2012-02-08,236.063,75.1,173.417,235.046
2012-02-09,232.535,74.25,174.839,238.152
2012-02-10,233.656,72.75,166.885,231.272
2012-02-13,234.968,71.3,167.687,230.983
2012-02-14,236.559,68.1,166.301,228.265
2012-02-15,239.867,64.5,164.84,226.822
2012-02-16,232.714,67.95,165.297,226.169
2012-02-17,234.725,66.1,167.335,226.325
2012-02-20,233.862,66.05,170.333,228.659
2012-02-21,233.756,67.5,172.187,230.963
2012-02-22,232.091,70.7,163.014,222.833
2012-02-23,231.658,70.1,162.694,221.425
2012-02-24,232.849,69.25,164.687,223.742
2012-02-27,235.247,71.25,162.809,223.515
2012-02-28,234.465,73.9,160.233,221.39
2012-02-29,233.349,76.1,162.85,224.332
2012-03-01,227.538,81.3,165.072,226.283
2012-03-02,231.531,80.6,164.059,226.27
2012-03-05,234.843,82.05,164.314,227.832
2012-03-06,235.21,84.95,161.06,227.433
2012-03-07,234.866,85.9,162.326,227.445
2012-03-08,242.503,74.25,164.186,229.428
2012-03-09,242.203,72.3,163.709,229.206
2012-03-12,244.591,72.6,160.411,228.719
2012-03-13,242.071,74.65,164.256,231.989
2012-03-14,242.349,77.65,170.766,238.453
2012-03-15,244.436,75.8,168.831,235.004
2012-03-16,243.946,74.55,171.785,237.404
2012-03-19,245.616,73.6,171.751,234.568
2012-03-20,247.488,72.7,170.796,232.089
2012-03-21,248.292,74.15,168.969,230.146
2012-03-22,250.334,74.5,165.225,227.159
2012-03-23,249.135,75.6,163.584,226.493
2012-03-26,249.691,73.85,169.222,231.068
2012-03-27,251.993,72.45,165.043,229.425
2012-03-28,239.493,72.7,162.207,228.807
2012-03-29,238.169,73.4,160.008,226.949
2012-03-30,234.413,74.85,158.873,224.315
2012-04-02,237.906,76.65,159.389,224.045
2012-04-03,239.94,77.55,160.173,226.371
2012-04-04,242.366,78.2,160.175,228.001
2012-04-05,245.526,81.25,159.582,229.469
2012-04-09,245.526,81.25,159.582,229.469
2012-04-10,245.536,81.8,155.053,226.807
2012-04-11,242.816,82.4,164.07,226.336
2012-04-12,237.886,82.65,165.267,228.911
2012-04-13,242.266,81.4,160.967,226.517
2012-04-16,243.145,78.85,158.159,223.637
2012-04-17,241.329,79.65,160.457,226.784
2012-04-18,240.643,77.5,158.279,224.718
2012-04-19,243.9,75.2,156.694,224.333
2012-04-20,217.911,77.2,157.18,225.539
2012-04-23,216.953,77.3,154.034,225.754
2012-04-24,217.084,76.75,156.934,228.288
2012-04-25,221.828,76.6,161.853,231.784
2012-04-26,222.928,76.6,159.047,230.046
2012-04-27,225.49,74.25,159.796,229.319
2012-04-30,225.444,74.8,158.554,228.144
2012-05-01,226.294,74.25,158.554,228.146
